sankey_flow_key,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,company_workbench_industry_section_code,company_workbench_industry_section_name_zh,company_workbench_industry_section_name_en,industry_consistency_status,standard_system,internal_standard_id,display_standard_name_zh,display_standard_name_en,decision_bucket,evidence_gate,evidence_mode,match_status,evidence_page,source_file,snippet_en,snippet_zh,confidence,review_status,matched_aliases
ghg_corporate_standard::C,r269_hp,HP,惠普公司,269,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,42 | 160,2024_HP_sustainability_report.pdf,"s2 Global Tonnes of CO2e (tCO2e) 48,400 World Resources Institute (“WRI”) / World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI…","s2 Global Tonnes of CO2e (tCO2e) 48,400 World Resources Institute (“WRI”) / World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI…",medium,accepted_explicit_named_series_edge,corporate accounting and reporting standard
ghg_scope2_guidance::C,r269_hp,HP,惠普公司,269,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,42 | 160,2024_HP_sustainability_report.pdf,"World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI Standard 305-2 Energy Indirect (Scope 2) GHG Emissions and HP Inc.’s (“HP”)…","World Business Council for Sustainable Development’s (“WBCSD”)’s The Greenhouse Gas (“GHG”) Protocol: A Corporate Accounting and Reporting Standard as amended by the GHG Protocol Scope 2 Guidance, Global Reporting Initiative (“GRI”) Standard 305-1 Direct (Scope 1) GHG Emissions, GRI Standard 305-2 Energy Indirect (Scope 2) GHG Emissions and HP Inc.’s (“HP”)…",medium,accepted_explicit_named_series_edge,scope 2 guidance
ghg_scope3_calculation_guidance::C,r269_hp,HP,惠普公司,269,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,42 | 159,2024_HP_sustainability_report.pdf,"f estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 2024 Sustainable Impact Report, other than the Subject Matter, has not been subject…","f estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 2024 Sustainable Impact Report, other than the Subject Matter, has not been subject…",pdf_page_backfill,accepted_explicit_named_series_edge,technical guidance for calculating scope 3 emissions
ghg_scope3_standard::C,r269_hp,HP,惠普公司,269,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,42 | 159,2024_HP_sustainability_report.pdf,"y. Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 202…","y. Furthermore, Scope 3 emissions are calculated based on a significant number of estimations and management assumptions due to the inherent nature of the Greenhouse Gas Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard as well as the Technical Guidance for Calculating Scope 3 Emissions criteria. The information included in HP’s 202…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate value chain\s*\(scope 3\)
ghg_corporate_standard::G,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",G,交通运输、仓储和邮政业,"Transport, Storage and Post",consistent_with_company_workbench,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,"orld Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic…","orld Resources Institute’s and World Business Council for Sustainable Development’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate accounting and reporting standard
ghg_scope2_guidance::G,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",G,交通运输、仓储和邮政业,"Transport, Storage and Post",consistent_with_company_workbench,GHG Protocol,ghg_scope2_guidance,GHG Protocol Scope 2 指南,GHG Protocol Scope 2 Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,"ment’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of…","ment’s Greenhouse Gas Protocol standards and guidance (collectively, the GHG Protocol): • GHG Protocol Corporate Accounting and Reporting Standard (revised edition) • GHG Protocol Scope 2 Guidance: An Amendment to the GHG Protocol Corporate Standard In addition to Scope 1, biogenic and Scope 2 emissions, American has elected to present categories 3 and 4 of…",pdf_page_backfill,accepted_explicit_named_series_edge,scope 2 guidance
ghg_scope3_calculation_guidance::G,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",G,交通运输、仓储和邮政业,"Transport, Storage and Post",consistent_with_company_workbench,GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,". These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions…",". These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents its emissions under the operational control approach, accounting for emissions…",pdf_page_backfill,accepted_explicit_named_series_edge,technical guidance for calculating scope 3 emissions
ghg_scope3_standard::G,r278_americanairlinesgroup,AMERICAN AIRLINES GROUP,美国航空集团,278,G,交通运输、仓储和邮政业,"Transport, Storage and Post",G,交通运输、仓储和邮政业,"Transport, Storage and Post",consistent_with_company_workbench,GHG Protocol,ghg_scope3_standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,81 | 91,American-Airlines-Sustainability-Report-2024.pdf,"3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents…","3 emissions in its GHG emissions statement for the year ended December 31, 2024. These Scope 3 emissions have been calculated in accordance with the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard and following the GHG Protocol Technical Guidance for Calculating Scope 3 Emissions. III. Organizational boundary American presents…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate value chain\s*\(scope 3\)
ghg_corporate_standard::C,r282_volvo,VOLVO,沃尔沃集团,282,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_corporate_standard,GHG Protocol 企业核算与报告标准,GHG Protocol Corporate Accounting and Reporting Standard,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,152 | 158 | 182,volvo-group-annual-report-2024.pdf,"initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protoc…","initiated in 2020. Scope 1 and 2 emissions method and data collection Environmental impacts and greenhouse gas inventory are established according to the Greenhouse Gas Protocolʼs Corporate Accounting and Reporting Standard Revised Edition, which is a standardized framework for quantifying and reporting the seven greenhouse gases covered by the Kyoto Protoc…",pdf_page_backfill,accepted_explicit_named_series_edge,corporate accounting and reporting standard | (?:ghg protocol | greenhouse gas protocol | wri | world resources institute
ghg_scope3_calculation_guidance::C,r282_volvo,VOLVO,沃尔沃集团,282,C,制造业,Manufacturing,C,制造业,Manufacturing,consistent_with_company_workbench,GHG Protocol,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 计算指南,GHG Protocol Scope 3 Calculation Guidance,accepted,source_text_explicitly_names_this_ghg_protocol_series,accepted_explicit_ghg_fine_series_edge,explicit_series_citation,152 | 158,volvo-group-annual-report-2024.pdf,"in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology an…","in the relevant standards of the GHG Protocol; namely the GHG Protocol Corporate Standard, the GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard, and Technical Guidance for Calculating Scope 3 Emissions, which include expected lifetime emissions from all applicable products sold in the reporting period. The target methodology an…",pdf_page_backfill,accepted_explicit_named_series_edge,technical guidance for calculating scope 3 emissions
