company_id,company_name,world500_rank,industry_section_code,industry_section_name_zh,industry_section_name_en,source_type_primary_or_secondary,evidence_layer,reported_ratio,source_file,page,snippet,matched_keyword,calculation_method_context,is_explicit_reported_ratio,is_supplier_specific_data,is_spend_based,is_average_data,is_source_mix_inference,confidence,review_status
r461_rabobankgroup,RABOBANK GROUP,461,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,rabobank_impact_report_2024.pdf,45,"Based on the data available to us, our models estimate that the progress indicator of our 2030 financed emissions for our total like-for-like on-balance sheet lending portfolio (CO2 and non-CO2 emissions combined) will be approximately 32 M",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_10 | seed_batch_10 | seed_batch_10
r037_bankofchina,BANK OF CHINA,37,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国银行股份有限公司社会责任报告.pdf,67,The report states that greenhouse gas accounting refers to the GHG Protocol and cites IPCC 2006 2019 and GB T 2589 2020 for conversion factors and methodology.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r037_bankofchina,BANK OF CHINA,37,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国银行股份有限公司社会责任报告.pdf,67,Structured data-source tag: Secondary data; Structured assurance tag: Report disclosure,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r037_bankofchina,BANK OF CHINA,37,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国银行股份有限公司社会责任报告.pdf,67,The report states that greenhouse gas accounting refers to the GHG Protocol and cites IPCC 2006 2019 and GB T 2589 2020 for conversion factors and methodology.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r053_pinganinsurance,PING AN INSURANCE,53,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国平安可持续报告.pdf,171,The report states that the environmental data boundary follows the GHG Protocol operational control approach and uses published fuel and grid emission factors for Scope 1 and Scope 2.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r053_pinganinsurance,PING AN INSURANCE,53,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国平安可持续报告.pdf,171,Structured data-source tag: Secondary data; Structured assurance tag: Report disclosure,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r053_pinganinsurance,PING AN INSURANCE,53,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,2024中国平安可持续报告.pdf,171,The report states that the environmental data boundary follows the GHG Protocol operational control approach and uses published fuel and grid emission factors for Scope 1 and Scope 2.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,manual_axis_backfill | manual_axis_backfill | manual_axis_backfill
r061_valeroenergy,VALERO ENERGY,61,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,21,"rolled and owned by the firm, commonly referred to as Scope 1, can be calculated using different parameters and methodologies.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r061_valeroenergy,VALERO ENERGY,61,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,77,We include the market-based approach when disclosing Scope 2 GHG emissions for actual purposes. • Expected Scopes 1 and 2 GHG emissions: • Refining Scopes 1 and 2 GHG emissions in future years and expected reductions against the base year a,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r061_valeroenergy,VALERO ENERGY,61,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,VALERO ENERGY-2024 ESG Report 0823 FINAL pages.pdf,77,We include the market-based approach when disclosing Scope 2 GHG emissions for actual purposes. • Expected Scopes 1 and 2 GHG emissions: • Refining Scopes 1 and 2 GHG emissions in future years and expected reductions against the base year a,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r067_hsbcholdings,HSBC HOLDINGS,67,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,HSBC HOLDINGS-250219-annual-report-and-accounts-2024.pdf,56,We also indicate the 2030 figure of 0.47 tCO2e/t cement derived from the updated IEA NZE 2024 scenario.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r067_hsbcholdings,HSBC HOLDINGS,67,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,HSBC HOLDINGS-250219-annual-report-and-accounts-2024.pdf,56,We also indicate the 2030 figure of 0.47 tCO2e/t cement derived from the updated IEA NZE 2024 scenario.,explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r067_hsbcholdings,HSBC HOLDINGS,67,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,HSBC HOLDINGS-250219-annual-report-and-accounts-2024.pdf,58,"We also indicate the 2030 figure of 2.7 Mt CO2e derived from the updated IEA NZE 2024 scenario, which suggests a 42% reduction relative to the re- baselined 2020 figure.",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_02 | seed_batch_02 | seed_batch_02
r091_equinor公司,Equinor,91,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary,explicit_reported_primary_data_percentage,2,annual-report-2024-equinor.pdf,120,Primary data 缁撴瀯鍖栨暟鎹川閲忔爣璁帮細推导值； The remaining categories (2% of total scope 3 emissions) are based on primary data. The remaining categories (2% of total scope 3 emissions) are based on primary data. The remaining categories (2% of total scope 3 emissions) are based on primary data.,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r091_equinor公司,Equinor,91,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary,explicit_reported_primary_data_percentage,2,annual-report-2024-equinor.pdf,119,"Indirect greenhouse gas emissions (scope 2) Scope 2 emissions for assets under operational control are calculated from purchased electricity, heat, and cooling, combined with country-specific emission factors.",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r091_equinor公司,Equinor,91,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary,explicit_reported_primary_data_percentage,2,annual-report-2024-equinor.pdf,119,"Indirect greenhouse gas emissions (scope 2) Scope 2 emissions for assets under operational control are calculated from purchased electricity, heat, and cooling, combined with country-specific emission factors.",explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r091_equinor公司,Equinor,91,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",primary,explicit_reported_primary_data_percentage,2,annual-report-2024-equinor.pdf,120,The remaining categories (2% of total scope 3 emissions) are based on primary data.,explicit reported primary data percentage,Explicit reported primary-data percentage,true,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03 | seed_batch_03
r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,95,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,LIC_Annual_Report_2023_2024.pdf,299,"Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following format: Parameter Unit FY 2023-24 (Current Financial Year) FY 2022-23 (Previous Financial Year) Total Scope 1 emissions (Break-up",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_11 | seed_batch_11 | seed_batch_11
r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,95,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,LIC_Annual_Report_2023_2024.pdf,299,"Provide details of greenhouse gas emissions (Scope 1 and Scope 2 emissions) & its intensity, in the following format: Parameter Unit FY 2023-24 (Current Financial Year) FY 2022-23 (Previous Financial Year) Total Scope 1 emissions (Break-up",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_11 | seed_batch_11 | seed_batch_11
r095_lifeinsurancecorpofindia,LIFE INSURANCE CORP. OF INDIA,95,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,LIC_Annual_Report_2023_2024.pdf,302,"Please provide details of total Scope 3 emissions & its intensity, in the following format: Parameter Unit FY 2023-24 (Current Financial Year) FY",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_11 | seed_batch_11 | seed_batch_11
r111_morganstanley,MORGAN STANLEY,111,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Morgan_Stanley_2023_ESG_Report.pdf,85,"SCOPES EMISSION SOURCES/COVERED ACTIVITIES FOR 2023 REPORTING PERIOD EMISSION FACTOR SOURCES (PUBLISHED DATE) Scope 1 Stationary Combustion: Natural Gas, Diesel, Propane EPA GHG Emission Factors Hub 2023 (2023) Mobile Combustion: Gasoline,",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03
r111_morganstanley,MORGAN STANLEY,111,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Morgan_Stanley_2023_ESG_Report.pdf,85,"SCOPES EMISSION SOURCES/COVERED ACTIVITIES FOR 2023 REPORTING PERIOD EMISSION FACTOR SOURCES (PUBLISHED DATE) Scope 1 Stationary Combustion: Natural Gas, Diesel, Propane EPA GHG Emission Factors Hub 2023 (2023) Mobile Combustion: Gasoline,",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03
r111_morganstanley,MORGAN STANLEY,111,J,金融业,Finance,primary_secondary_mixed,explicit_primary_secondary_mention_without_ratio,,Morgan_Stanley_2023_ESG_Report.pdf,85,"SCOPES EMISSION SOURCES/COVERED ACTIVITIES FOR 2023 REPORTING PERIOD EMISSION FACTOR SOURCES (PUBLISHED DATE) Scope 1 Stationary Combustion: Natural Gas, Diesel, Propane EPA GHG Emission Factors Hub 2023 (2023) Mobile Combustion: Gasoline,",explicit primary secondary mention without ratio,Method-row source-mix inference,false,false,false,false,false,,seed_batch_03 | seed_batch_03 | seed_batch_03
