queue_id,company_id,report_id,inventory_year,scope_en,gas,disclosed_gwp_version_en,candidate_gwp_version_en,time_horizon_years,standard_basis_en,fossil_or_biogenic_ch4_basis,applies_to_factor_id,applies_to_emission_record_id,evidence_page,source_file,extraction_snippet,review_decision,reviewer_note,confidence_level
gwp_00465,r464_britishamericantobacco,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r464_britishamericantobacco_Scope 1__465,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,"Auto-verified from page 140; value 342,034 tCO2e.",,,
gwp_00466,r464_britishamericantobacco,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r464_britishamericantobacco_Scope 2__466,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,"...ource 2024 2023 2022 2021 2020 Total Scope 1 CO2e 1,2 237 299 329 325 342 Total Scope 2 CO2e Market-based 1 74 95 113 170 199 Total Scope 2 CO2e Location-based 325 342 356 393 418 Total Scope 3 CO2e 3,4 N/A 5,479 6,155 6,198 5,882 Total Scope 3 Industrial (Non-FLAG) emissions N/A",,,
gwp_00467,r464_britishamericantobacco,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r464_britishamericantobacco_Scope 3__467,140,BRITISH AMERICAN TOBACCO_Annual_Report_on_Form_20-F_2024.pdf,"... CO2e Market-based 1 74 95 113 170 199 Total Scope 2 CO2e Location-based 325 342 356 393 418 Total Scope 3 CO2e 3,4 N/A 5,479 6,155 6,198 5,882 Total Scope 3 Industrial (Non-FLAG) emissions N/A 4,997 5,534 5,471 5,306 Total Scope 3 FLAG emissions N/A 481 621 726 576 Category 1: P",,,
gwp_00468,r466_bankofnewyorkmellon,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r466_bankofnewyorkmellon_Scope 1__468,63,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,"Auto-extracted from page 63; value 8,005 mt CO2e.",,,
gwp_00469,r466_bankofnewyorkmellon,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r466_bankofnewyorkmellon_Scope 2__469,63,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,"market-based Auto-verified from page 63; value 6,450 MTCO2e.",,,
gwp_00470,r466_bankofnewyorkmellon,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r466_bankofnewyorkmellon_Scope 3__470,129,2023-BANK OF NEW YORK MELLON sustainability-report.pdf,"...Emissions - Category 6 Business Travel MT CO2e 19,825 Total Scope 1 + Scope 2 Market Based + Scope 3 Business Travel MT CO2e 28,261 GHG Emission Offsets and Net Emissions for 2023 Purchased GHG Emission Offsets MT CO2e 28,811 Net Emissions CO2e (Scope 1 + Scope 2 Market Based + S",,,
gwp_00471,r469_novonordisk,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r469_novonordisk__1_471,58,novo-nordisk-annual-report-2024.pdf,"emissions 1,000 tCO2e 2,160 1,743 - 24% • Category 1: Purchased goods and services 7 1,000 tCO2e 1,215 1,018 - 19% • Category 2: Capital goods 7 1,000 tCO2e 465 303 - 53% • Category 3: Fuel- and energy-related activities 1,000 tCO2e 74 56 -",,,
gwp_00472,r469_novonordisk,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r469_novonordisk__2_472,58,novo-nordisk-annual-report-2024.pdf,"emissions 1,000 tCO2e 2,160 1,743 - 24% • Category 1: Purchased goods and services 7 1,000 tCO2e 1,215 1,018 - 19% • Category 2: Capital goods 7 1,000 tCO2e 465 303 - 53% • Category 3: Fuel- and energy-related activities 1,000 tCO2e 74 56 -",,,
gwp_00473,r469_novonordisk,,,,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r469_novonordisk__3_473,58,novo-nordisk-annual-report-2024.pdf,"emissions 1,000 tCO2e 2,160 1,743 - 24% • Category 1: Purchased goods and services 7 1,000 tCO2e 1,215 1,018 - 19% • Category 2: Capital goods 7 1,000 tCO2e 465 303 - 53% • Category 3: Fuel- and energy-related activities 1,000 tCO2e 74 56 -",,,
gwp_00474,r469_novonordisk,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r469_novonordisk_Scope 3__474,55,novo-nordisk-annual-report-2024.pdf,"Auto-verified from page 55; value 1,500 ktCO2e.",,,
gwp_00475,r478_siemensenergy,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r478_siemensenergy_Scope 3__475,85,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,Auto-extracted from page 85; value 2024 tons CO2e.,,,
gwp_00476,r478_siemensenergy,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r478_siemensenergy_Scope 1__476,85,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,"...how challenging it will be to reduce emissions while at the same time serving our customers. Scope 1 & 2 In fiscal year 2024, our Scope 1 and 2 emissions increased by around 9% or 17 metric tons, resulting in a Scope 1 and 2 intensity of 5.71×10-6 t CO2e/€ of revenue in 2024 comp",,,
gwp_00477,r480_ecopetrol,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r480_ecopetrol_Scope 1__477,395,2024-ECOPETROL-integrated-management-report.pdf,Page 395 explicitly reports gross Scope 1 emissions at 11817213 tCO2e.,,,
gwp_00478,r480_ecopetrol,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r480_ecopetrol_Scope 2__478,297,2024-ECOPETROL-integrated-management-report.pdf,Page 297 Table 8.3 reports 2024 Scope 2 location-based emissions at 704342 tCO2e under operational control; stored as 0.704342 MtCO2e.,,,
gwp_00479,r480_ecopetrol,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r480_ecopetrol_Scope 2__479,297,2024-ECOPETROL-integrated-management-report.pdf,Page 297 Table 8.3 reports 2024 Scope 2 market-based emissions at 859892 tCO2e under operational control; stored as 0.859892 MtCO2e.,,,
gwp_00480,r480_ecopetrol,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r480_ecopetrol_Scope 3__480,297,2024-ECOPETROL-integrated-management-report.pdf,Page 297 Table 8.3 reports 2024 Scope 3 emissions at 151117258 tCO2e; stored as 151.117258 MtCO2e.,,,
gwp_00481,r481_arrowelectronics,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r481_arrowelectronics_Scope 2__481,80,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"market-based Auto-verified from page 80; value 26,896 tCO2e.",,,
gwp_00482,r481_arrowelectronics,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r481_arrowelectronics_Scope 3__482,81,2024-ARROW ELECTRONICS-Corporate-Stewardship-and-Impact-Report-1.pdf,"Auto-verified from page 81; value 9,053,010 tCO2e.",,,
gwp_00483,r482_jerónimomartins公司,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r482_jerónimomartins公司_Scope 1__483,184,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Auto-extracted from page 184; value 86,895 tCO2e.",,,
gwp_00484,r482_jerónimomartins公司,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r482_jerónimomartins公司_Scope 3__484,184,Jerónimo Martins公司-nfr-corporate-responsibility-jeronimomartins-ar24.pdf,"Auto-verified from page 184; value 16,178 tCO2e.",,,
gwp_00485,r486_linde,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r486_linde_Scope 1__485,99,2024-LINDE-sustainable-development-report.pdf,"Auto-extracted from page 99; value 16,470,000 Metric Tons CO2e.",,,
gwp_00486,r486_linde,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r486_linde_Scope 2__486,59,2024-LINDE-sustainable-development-report.pdf,"Manual PDF-page validation accepted this direct-use Scope value. Source file: 2024-LINDE-sustainable-development-report.pdf. PDF page: 59. Reported value: 20,943,000 tCO2e. Scope 2 reporting method: Market-Based.",,,
gwp_00487,r486_linde,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r486_linde_Scope 3__487,99,2024-LINDE-sustainable-development-report.pdf,"Auto-verified from page 99; value 530,000 tCO2e.",,,
gwp_00488,r487_heineken,,,Scope 2,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r487_heineken_Scope 2__488,177,heineken_n_v_annual_report_2024_final_20feb2025.pdf,Auto-verified from page 177; value 0.1 MtCO2e.,,,
gwp_00489,r487_heineken,,,Scope 3,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r487_heineken_Scope 3__489,177,heineken_n_v_annual_report_2024_final_20feb2025.pdf,Auto-extracted from page 177; value 14.8 million tonnes CO2e.,,,
gwp_00490,r498_瑞士abb集团,,,Scope 1,,,IPCC AR6 / 100-year default unless report states AR4/AR5/AR6,100,,,,r498_瑞士abb集团_Scope 1__490,36,ABB Sustainability Statement 2024.pdf,"34 ABB SUSTAINABILITY STATEMENT 2024 OVERVIEW OF SCOPE 1, 2 AND 3 GHG EMISSIONS (kt CO2e) 2024 2023 Gross scope 1 GHG emissions, of which Use of fuels 67 70 Coolants 4 4 SF6 8 9 Transport by own fleet 40 44 Emissions from biofuels - - Total",,,
