review_priority,queue_priority,auto_promote_allowed,recommended_action_en,recommended_action_zh,technology_id,technology_name_en,company_id,company_name_en,company_name_zh,world500_rank,industry_section_code,industry_section_en,current_signal_status,validated_project_evidence_count,validated_project_names_en,validated_project_pages,validated_project_source_files,missing_to_project_gate,company_timeline_years,company_cost_signal_present,company_evidence_count,candidate_decision_bucket,candidate_decision_status,candidate_decision_rationale_en,candidate_decision_rationale_zh,evidence_boundary,sample_pages,sample_source_files,company_sample_snippet_en
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r107_itochu,ITOCHU,日本伊藤忠商事株式会社,107,L,Leasing and Business Services,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"evaluation for overall supply chain) ● Group company environmental status survey (2, 3 companies per year) ● Supply chain sustainability surveys (supplier) ● Internal environmental audits based on ISO14001 (ITOCHU Corporation, 3 applicable"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r125_ptt,PTT,泰国国家石油有限公司,125,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"Enhancement of Greenhouse Gas Accounting and Reporting PTT has established a comprehensive framework for accounting and reporting greenhouse gas (GHG) emissions, absorption, and sequestration, which includes direct emissions (Scope 1), indi"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r166_vinci,VINCI,万喜集团,166,E,Construction,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,Reported Scope 1 emissions include stationary and mobile fuel combustion emissions and process emissions.
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r169_lukoil,LUKOIL,卢克石油公司,169,D,"Electricity, Heat, Gas and Water Production and Supply",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,10,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"The project roadmap includes three workstreams, the results of which allow for the reduction of fuel, heat and electricity consumption and, consequently, GHG emissions (Scope 1 + Scope 2). • Workstream 1: upgrade/optimization of the operati"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r182_ubsgroup,UBS GROUP,瑞银集团,182,J,Finance,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,and – cement reduced 3%.
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r196_hitachi,HITACHI,日立,196,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,Scope 2 Indirect emissions from production of electricity and heat purchased by the company Scope 3: Upstream Other indirect emissions not covered by Scope 1 and 2 (Emissions by other entities related to the company’s activities) Scope 1 Di
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r206_chinavanke,CHINA VANKE,万科企业股份有限公司,206,K,Real Estate,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"energysaving light was carried out in car parks through replacement of 1,080 IoT energysaving lights to reduce power and regulate the luminance of lights and fixtures through area sensing, with a saving rate of more than 80% in daily energy"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r264_riotintogroup,RIO TINTO GROUP,力拓集团,264,B,Mining,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,rial trial of replacing coke with biocarbon (25% replacement) for pelletisation. – Develop bioenergy supply sources (biofuel and biocarbon) to support the industrial ramp-up of the new joint venture ÉvolysTM. – Complete phase 2 of the BlueS
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r270_unitedairlinesholdings,UNITED AIRLINES HOLDINGS,联合航空控股公司,270,G,"Transport, Storage and Post",company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,2,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,This methodology captures the full lifecycle emissions of jet fuel usage and allows us to chart both Scope 1 and associated Scope 3 emissions reductions from the replacement of conventional jet fuel with SAF.
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r416_mitsubishielectric,MITSUBISHI ELECTRIC,三菱电机股份有限公司,416,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,6,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,"reduces this workload and supports companies in promoting carbon neutrality by helping them utilize fresh and accurate data for management decisions. * Scope 1: Direct GHG emissions by the business operator (fuel combustion, industrial pro"
P1_backfill_project_name_timeline_cost_abatement,P1,false,"Backfill project or measure name, page/source binding, implementation stage, timeline, cost/investment, and abatement effect before treating this as project evidence.",补齐项目/措施名称、页码/来源绑定、实施阶段、时间线、成本/投资和减排效果后，才可作为项目证据。,low_carbon_materials,Low-carbon materials and process changes,r443_crh公司,CRH,CRH,443,C,Manufacturing,company_specific_disclosure_snippet,0,,,,project_or_measure_name | page_source_binding | implementation_stage | timeline_years | cost_or_investment | abatement_effect,,no,4,,,,,upgrade_queue_only_disclosure_signal_until_project_gate_passes,4 | 4 | 12 | 12 | 12,2024-saudi-aramco-sustainability-report-full-en.pdf | 2024-saudi-aramco-sustainability-report-full-en.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf | Apple_Environmental_Progress_Report_2025.pdf,ormance Report Sustainable Leadership Sustainable Solutions Water Circularity Decarbonization Sustainable Foundations Natural World People & Communities Responsible Business Sustainable Performance 43 Decarbonization Progressing on Our Net-
