priority,requirement_id,issue_id,company_id,company_name_en,company_name_zh,world500_rank,open_queue_rows,queue_files,queue_types,review_priorities,evidence_boundaries,acceptance_gate_en,safe_next_action_zh,safe_next_action_en,sample_source_files,sample_pages,sample_snippet_en
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r478_siemensenergy,SIEMENS ENERGY,西门子能源,478,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,SIEMENS ENERGY-sustainability-report-2024-pdf_Original%20file.pdf,6 | 8,"ts. Clearly, it’s here we have the opportunity to make a major difference – and we’re already building new partnerships and working collaboratively with our customers to achieve this. Our goal is to reduce these Scope 3 downstream emissions"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r494_metro,METRO,麦德龙,494,2,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,entire-metro-ar24.pdf,49,lute Scope 3 CO2 emissions10 (supply chain) by 15% by 2030 compared to 2018. Our goals for Scope 1 and Scope 2 are thus in line with the reductions required to keep global warming well below 2°C by 2100 compared to pre-industrial levels. Si
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r011_volkswagen,VOLKSWAGEN,大众公司,11,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2023_Volkswagen_Group_Sustainability_Report.pdf,61,"cycling emissions, have been verified externally and inde­ pendently in accordance with the ISO 14040 and ISO 14044 standards. Scope 3 also includes emissions from additional Group entities and regions in some categories that are not direct"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r032_honhaiprecisionindustry,HON HAI PRECISION INDUSTRY,鸿海精密工业股份有限公司,32,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,鸿海精密工业股份有限公司2024 - 中文完整版.pdf,209,"169.66 2,272,277 .12 20,265,302.49 和范畴一 0.00006 0.04972 0.04978 0s — (nd Ht) 0.00264 0.32861 0.33125 i= 资诚PWC 资诚PWC 资诚PWC 诚PWC 资诚PWC 资诚PWC 必维认证(北京)有 限公司 SAE 3410确信淮有 SAE 3410确信淮有 SAE 3410确信淮有 SAE 3410确信淮有 SAE 3410确信淮有 SAE 3410确信淮有 温室气体核算体系-"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r033_cignagroup,CIGNA GROUP,信诺集团,33,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2024-corporate-impact-report-CIGNA GROUP.pdf,49,"ing, ahead of schedule, our goal of reducing Scope 1 and 2 emissions 50%. We largely achieved our goal through renewable electricity procurement. Next, we’ll refresh our Scope 1 and 2 emissions-reduction goal in line with the Science Based"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r037_bankofchina,BANK OF CHINA,中国银行股份有限公司,37,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2024中国银行股份有限公司社会责任报告.pdf,24,"、甲烷及氧化亚气，自身运营温室气体排放 承销境内、境外绿色债券改行规模分别位列银行间市声 了 cee syne 了 -本和四 von — _ II, 加 工 IE IS . IAF I 了 7 ~~. 7 7 二日 oR » 7 ~_ 第 、彭情“全球离库绿色债券”排行檬中资同业第一。 为汽油、柴油、天然气、液化天然气、液化石油气、燃料油、煤等化石将料任底产生的 色金融债券和 100 亿元境 接排放;范围二为外购电力和热力隐含的间接排放;范围三类别 5 包括废纸、办公垃圾及"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r039_generalmotors,GENERAL MOTORS,通用汽车公司,39,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,GM_2023_SR.pdf,19,use of sold products by 51% per vehicle kilometer by 2035 against a 2018 baseline Global Well-to-Wheel CO2 Emissions Intensity (gCO2e per km) Sales Weighted Average 18 2023 Sustainability Report Note 1 GM’s Scope 3 emissions are calculated
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r042_mercedesbenzgroup,MERCEDES-BENZ GROUP,梅赛德斯-奔驰集团,42,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,mercedes-benz-ir-sustainability-targets-and-metrics-summary-2024.pdf,4,"5 Scope 2: Indirect emissions from purchased energy, such as electricity or district heating, which is generated externally but consumed by the Group. The target is based on the market- based approach. 6 The year 2018 was selected as the ba"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r046_centene公司,Centene,Centene,46,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,Centene-Corporate-Responsibility-2024.pdf,51,"ange in the context of our business is accounting for our own greenhouse gas (GHG) emissions to measure the impact we have on the environment. For the past several years, we have calculated our scope 1, scope 2 and scope 3 GHG emissions in"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r049_electricitédefrance,ELECTRICITÉ DE FRANCE,法国电力公司,49,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,edf-urd-annual-financial-report-2024-en-accessible.pdf,209,"3.2.2.1.3.2.3. Reduction of the value chain emissions The EDF group has set targets for reducing its indirect Scope 3 emission to 2030, both for the whole of Scope 3 and specifically for the part of Scope 3 associated with gas sales to its"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r053_pinganinsurance,PING AN INSURANCE,中国平安保险（集团）股份有限公司,53,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2024中国平安可持续报告.pdf,171,"张使用和差旅温室气体排放 ( 吨二和氧化碳当量 ) 68,941 68,921 37,434 范围一、二、三温室气体排放总量 ( 吨二氧化碳当量 ) 439,291 478,606 492,710 人均温室气体排放量 ( 吨二氧化碳当量/人) 1.56 1.51 1.43 天1. 本集团环境数据的边界范围为集团主要成员公司范围，不包括自营物业。集团主要成员公司范围指本集团总部以及寿险及健康险、财产保险、银行、资产管理等主要业务经营范围内的子公司、联营及合营公司。组织边界确定及"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r068_verizoncommunications,VERIZON COMMUNICATIONS,威瑞森电信,68,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,Verizon-2023-ESG-Report.pdf,41,"nt to 13% of electricity usage Target: Expect to source renewable energy equivalent to 100% of our annual electricity usage By 2030 * Scope 1, 2 and 3 emissions are independently assured. ** These targets were approved by the Science Based"
P2,R3_STANDARD_ROLE_FULL_GRAPH_AND_SCOPE_LANGUAGE,scope_language_policy,r071_citicgroup,CITIC GROUP,中国中信集团有限公司,71,1,assets/data/world500/workbench/world500_non_ghg_scope_wording_review_queue.csv,P2_verify_non_ghg_source_quote_scope,P2_verify_non_ghg_source_quote_scope,,Scope 1/2/3 wording must remain GHG Protocol context or source quotation only; non-GHG standard language must use direct/indirect emissions wording.,确认非 GHG 标准源文中的 Scope 词只作为引用展示，不进入标准自身术语。,Confirm Scope wording is source-quote context only and is not promoted into non-GHG standard terminology.,2024中国中信集团有限公司环境、社会及管治报告.pdf,4,"特 殊普通合伙) 对本报告中的选定关键数据执行有限鉴证业务，并出 如无特别说明，本报告披露范围与4 的范围一致。本报告关键绩效指标数据统计时间为 2024年1月1 独立鉴证报告。 报及《2023 年环境、 社会及管治报告》所涵盖 1253148, 部分内容延续 2025年3月28 。本报告已 2025 年3 经董事会审议通过。 J 28 本报告内容遵循香港联合交易所《3 守则》，并参考全球可持续发 Standards)。相关内容索引载了 PALL) 附录 C2 《环境、社会及"
