decision_id,source_queue,decision_bucket,decision_status,company_id,company_name_en,world500_rank,series_id,series_name_en,review_priority,match_status,evidence_gate,pages,source_files,decision_reason_en,next_action_en
GHG-SERIES-REVIEW-0194,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r177_alimentationcouchetard公司,Alimentation Couche-Tard,177,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,52,ALIMENTATION COUCHE-TARD-COTA085_ACT_2025_Sustainability_Report_EN_20250625_v2.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0195,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r183_airbus,AIRBUS,183,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0196,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r183_airbus,AIRBUS,183,ghg_product_standard,GHG Protocol Product Life Cycle Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0197,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r183_airbus,AIRBUS,183,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0198,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r183_airbus,AIRBUS,183,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0199,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r183_airbus,AIRBUS,183,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,4,AIRBUS-pm_38_711_711991-us758j55ai.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0200,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,185,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,39,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0201,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,185,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,39,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0202,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r185_zhejianggeelyholdinggroup,ZHEJIANG GEELY HOLDING GROUP,185,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,39,Geely-Holding-Group-Sustainability-Report-2024-ZH.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0203,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,189,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,112,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0204,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r189_itaúunibancoholding,ITAÚ UNIBANCO HOLDING,189,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,112,ITAÚ UNIBANCO HOLDING ESG Report 2024.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0205,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r191_generalelectric,GENERAL ELECTRIC,191,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,3,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0206,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r191_generalelectric,GENERAL ELECTRIC,191,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,3,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0207,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r191_generalelectric,GENERAL ELECTRIC,191,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,3,GENERAL ELECTRIC-Aerospace 2025-sustainability-report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0208,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r193_lockheedmartin,LOCKHEED MARTIN,193,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,28,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0209,world500_ghg_series_acceptance_ledger.json,demoted,demoted_overmapped_edge_not_accepted,r193_lockheedmartin,LOCKHEED MARTIN,193,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_demoted_overmapping,contextual_overmapped_review,sample_names_other_series_or_no_current_series_name,28,2024-LOCKHEED MARTIN-Sustainability-Performance-Report.pdf,Demoted: contextual overmapping points to another series or only generic GHG context; keep out of accepted graph.,Do not draw as accepted. Use only as a search/demotion lead unless new explicit page evidence is found.
GHG-SERIES-REVIEW-0210,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r195_americanexpress,AMERICAN EXPRESS,195,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0211,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r195_americanexpress,AMERICAN EXPRESS,195,ghg_project_protocol,GHG Protocol Project Protocol,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0212,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r195_americanexpress,AMERICAN EXPRESS,195,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0213,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r195_americanexpress,AMERICAN EXPRESS,195,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
GHG-SERIES-REVIEW-0214,world500_ghg_series_acceptance_ledger.json,review,review_required_contextual_inventory_mapping,r195_americanexpress,AMERICAN EXPRESS,195,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,P0_review_queue,contextual_scope_inventory_mapping,scope_inventory_context_without_explicit_fine_series_name,66,AMERICAN EXPRESS_AXP_2023_2024_ESG_Report.pdf,"Review: contextual inventory or Scope wording is present, but the page does not explicitly name this exact GHGP/PCAF series.",Promote only after page-level PDF text explicitly names this exact controlled GHGP/PCAF standard; otherwise keep review-only.
