review_priority,language_policy,match_status,evidence_mode,decision_bucket,evidence_gate,matched_aliases,standard_id,standard_name_en,standard_name_zh,standard_family_en,standard_family_zh,standard_color,is_ghg_series,roles_en,roles_zh,principles_en,principles_zh,company_id,world500_rank,company_name_en,company_name_zh,industry_section_code,industry_section_en,industry_section_zh,industry_color,evidence_count,pages,source_files,sample_confidence,sample_review_status,sample_snippet_en,sample_snippet_zh
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,explicit_series_citation,accepted_explicit_ghg_fine_series_edge,accepted,page_text_explicitly_names_whitelisted_series,corporate accounting and reporting standard,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,西北互助人寿保险公司,J,Finance,金融业,#446f9f,3,45 | 61,2024-NORTHWESTERN MUTUAL-sustainability-and-impact-report.pdf,pdf_page_backfill,pdf_explicit_series_citation,"te office space includes Milwaukee, Franklin and New York campuses, and hanger. 40 For more information regarding operational control, see chapter 3 of the Greenhouse Gas Protocol Corporate Accounting and Reporting Standard. 41 Benchmarking ordinance. 42 City of Milwaukee Climate & Equity Plan. 43 Waste data includes Milwaukee and Franklin campuses. Compost…","te office space includes Milwaukee, Franklin and New York campuses, and hanger. 40 For more information regarding operational control, see chapter 3 of the Greenhouse Gas Protocol Corporate Accounting and Reporting Standard. 41 Benchmarking ordinance. 42 City of Milwaukee Climate & Equity Plan. 43 Waste data includes Milwaukee and Franklin campuses. Compost…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,西北互助人寿保险公司,J,Finance,金融业,#446f9f,2,45,2024-NORTHWESTERN MUTUAL-sustainability-and-impact-report.pdf,medium,seed_batch_08,"house gas emissions generated from the fuels we use directly comprise our Scope 1 emissions, while the emissions associated with the production of the electricity we purchase and use are categorized as Scope 2. We use the operational contro","house gas emissions generated from the fuels we use directly comprise our Scope 1 emissions, while the emissions associated with the production of the electr..."
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r388_northwesternmutual,388,NORTHWESTERN MUTUAL,西北互助人寿保险公司,J,Finance,金融业,#446f9f,1,45,2024-NORTHWESTERN MUTUAL-sustainability-and-impact-report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,"Structured standard tag: GHG Protocol; Standard role: Accounting standard house gas emissions generated from the fuels we use directly comprise our Scope 1 emissions, while the emissions associated with the production of the electricity we purchase and use are categorized as Scope 2. We use the operational contro 2024-NORTHWESTERN MUTUAL-sustainability-and-…","Structured standard tag: GHG Protocol; Standard role: Accounting standard house gas emissions generated from the fuels we use directly comprise our Scope 1 emissions, while the emissions associated with the production of the electricity we purchase and use are categorized as Scope 2. We use the operational contro 2024-NORTHWESTERN MUTUAL-sustainability-and-…"
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r391_西班牙acs集团,391,ACS Group,西班牙ACS,E,Construction,建筑业,#4f8a83,3,75,2024_ACS_Sustainability_Report.pdf,medium,seed_batch_14,acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures applicable to reducing scope 3 emissions Lever Name of the measure Scope 3 subcategori,acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures app...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r391_西班牙acs集团,391,ACS Group,西班牙ACS,E,Construction,建筑业,#4f8a83,1,75,2024_ACS_Sustainability_Report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,Structured standard tag: GHG Protocol; Standard role: Accounting standard acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures applicable to reducing scope 3 emissions Lever Name of the measure Scope 3 subcategori 2024_ACS_Sustainability_Report.pdf Sustainab…,Structured standard tag: GHG Protocol; Standard role: Accounting standard acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures applicable to reducing scope 3 emissions Lever Name of the measure Scope 3 subcategori 2024_ACS_Sustainability_Report.pdf Sustainab…
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r391_西班牙acs集团,391,ACS Group,西班牙ACS,E,Construction,建筑业,#4f8a83,1,75,2024_ACS_Sustainability_Report.pdf,pdf_page_backfill,pdf_contextual_scope_inventory_mapping,Structured standard tag: GHG Protocol; Standard role: Accounting standard acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures applicable to reducing scope 3 emissions Lever Name of the measure Scope 3 subcategori 2024_ACS_Sustainability_Report.pdf Sustainab…,Structured standard tag: GHG Protocol; Standard role: Accounting standard acement of fossil fuel-based heating/cooling equipment Green energy Generation of renewable energy (own use) Purchase of green energy Levers and measures applicable to reducing scope 3 emissions Lever Name of the measure Scope 3 subcategori 2024_ACS_Sustainability_Report.pdf Sustainab…
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_corporate_standard,GHG Protocol Corporate Accounting and Reporting Standard,GHG Protocol 企业核算与报告标准,GHG Protocol,GHG Protocol,#4f6f2f,yes,Corporate inventory accounting standard,企业组织层面清单核算标准,"Relevance, completeness, consistency, transparency, and accuracy.",相关性、完整性、一致性、透明性和准确性。,r392_coop集团,392,Coop,Coop,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,216 | 53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,medium,seed_batch_08,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in accordance with ISO 14064 and the GHG Protocol guidelines. Detailed informa­ tion on,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in a...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope2_guidance,GHG Protocol Scope 2 Guidance,GHG Protocol Scope 2 指南,GHG Protocol,GHG Protocol,#9b3b2f,yes,Purchased electricity and energy method guidance,外购电力与能源口径指南,Location-based and market-based Scope 2 reporting are separated when cited.,原文显式引用时区分位置法与市场法 Scope 2 披露。,r392_coop集团,392,Coop,Coop,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,216 | 53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,medium,seed_batch_08,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in accordance with ISO 14064 and the GHG Protocol guidelines. Detailed informa­ tion on,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in a...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_standard,GHG Protocol Corporate Value Chain (Scope 3) Accounting and Reporting Standard,GHG Protocol 企业价值链（Scope 3）核算与报告标准,GHG Protocol,GHG Protocol,#8b4b2f,yes,Value-chain emissions accounting standard,价值链排放核算标准,Scope 3 categories are GHG Protocol-specific category language.,Scope 3 类别是 GHG Protocol 特有的类别口径。,r392_coop集团,392,Coop,Coop,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,216 | 53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,medium,seed_batch_08,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in accordance with ISO 14064 and the GHG Protocol guidelines. Detailed informa­ tion on,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in a...
P2_verify_scope_language_and_evidence,GHG Protocol series: Scope 1/2/3 wording is allowed when the linked evidence explicitly supports it.,contextual_scope_inventory_mapping,review_contextual_ghg_fine_series_edge,review,scope_inventory_context_without_explicit_fine_series_name,,ghg_scope3_calculation_guidance,GHG Protocol Scope 3 Calculation Guidance,GHG Protocol Scope 3 计算指南,GHG Protocol,GHG Protocol,#6f5b2f,yes,Scope 3 inventory calculation guidance,Scope 3 清单计算指南,Companion calculation guidance for completing Scope 3 inventories.,配套计算指南，用于完成 Scope 3 清单。,r392_coop集团,392,Coop,Coop,F,Wholesale and Retail Trade,批发和零售业,#2f6f63,3,216 | 53,COOP GROUP Fortschrittsbericht-Nachhaltigkeit-2024_en.pdf,medium,seed_batch_08,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in accordance with ISO 14064 and the GHG Protocol guidelines. Detailed informa­ tion on,We used the “operational control” approach as per the Green­ house Gas (GHG) Protocol to calculate CO2e emissions. The Scope 3 emissions were calculated in a...
